"OBJECT_ID","S_INFO_WINDCODE","TRADE_DT","S_DQ_OPEN","S_DQ_HIGH","S_DQ_LOW","S_DQ_CLOSE","S_DQ_SETTLE","S_DQ_VOLUME","S_DQ_AMOUNT","S_DQ_OI","S_DQ_OICHANGE","S_DQ_PRESETTLE","S_DQ_CHANGE1","S_DQ_CHANGE2","S_DQ_PCTCHANGE1","S_DQ_PCTCHANGE2","OPDATE","OPMODE"
{3053C1FD-809B-4E71-A840-02D4E8AE8EEF},MO2706-P-9600.CFE,"20260623",1981.8,1983.8,1981.8,1983.8,2047.6,2,39.656,2,2,2024,-40.2,23.6,-1.99,1.17,2026-06-23 16:25:12,"1"
{39905D28-1810-483A-8DB6-E42180A742E9},MO2607-C-8000.CFE,"20260623",749.8,772,606,661,661,473,3329.788,1023,59,770,-109,-109,-14.16,-14.16,2026-06-23 16:25:12,"1"
{39ABF774-C565-4BDF-B2C5-C44DA5DC7D22},MO2609-P-7000.CFE,"20260623",58.4,68.8,52.6,66.2,66.2,444,280.338,2545,46,54,12.2,12.2,22.59,22.59,2026-06-23 16:25:12,"1"
{4D6F6548-5223-4335-84BF-A67C4BD39193},MO2609-C-8600.CFE,"20260623",429.6,461,356.6,391,391,1183,4932.884,4652,68,458,-67,-67,-14.63,-14.63,2026-06-23 16:25:12,"1"
{4DA70A98-8633-492F-A8ED-9E84CEB30B1B},MO2608-P-8300.CFE,"20260623",240,300.6,235.4,281.6,281.6,490,1324.566,389,76,226,55.6,55.6,24.6,24.6,2026-06-23 16:25:12,"1"
{51820D01-AD9B-426E-8959-ACB5C22BB521},MO2706-P-9800.CFE,"20260623",2065.8,2251,2065.8,2251,2208.6,3,65.678,3,3,2189.6,61.4,19,2.8,0.87,2026-06-23 16:25:12,"1"
{165D3B9D-07F8-4079-B078-CE90EB608D3B},MO2609-P-9000.CFE,"20260623",761.2,844.4,749,822,822,115,899.032,858,18,739.2,82.8,82.8,11.2,11.2,2026-06-23 16:25:12,"1"
{1668099D-DD5A-41B7-A725-AE7E3708A31A},MO2703-C-9800.CFE,"20260623",265,280,227.8,239,241.6,302,799.97,311,-34,268.4,-29.4,-26.8,-10.95,-9.99,2026-06-23 16:25:12,"1"
{3117E02F-3FFA-426D-8216-EE7E29DA9F18},MO2609-P-8700.CFE,"20260623",563.8,647.2,558.2,647.2,618.4,43,254.036,22,22,554.2,93,64.2,16.78,11.58,2026-06-23 16:25:12,"1"
{45BC9A1E-F5C4-4632-A3A1-AE9449BB42B4},MO2609-P-8900.CFE,"20260623",680.8,781.4,680.8,757.6,757.6,70,505.728,38,38,675.4,82.2,82.2,12.17,12.17,2026-06-23 16:25:12,"1"
{4AAE9294-8AE9-4147-B935-DF92B75DCC99},MO2703-P-7000.CFE,"20260623",302.8,336.6,301.2,336.4,335.6,47,147.102,459,-24,295.8,40.6,39.8,13.73,13.46,2026-06-23 16:25:12,"1"
{51F407A3-A607-44F1-B827-B4391CB91539},MO2607-P-8100.CFE,"20260623",59.6,86.4,54,77.6,77.6,6518,4447.052,4461,267,55,22.6,22.6,41.09,41.09,2026-06-23 16:25:12,"1"
{0D86269E-BC94-4292-AE21-81F4CE30A9A9},MO2609-C-6200.CFE,"20260623",2330,2358,2183.2,2194.6,2232.8,36,814.114,374,6,2365,-170.4,-132.2,-7.21,-5.59,2026-06-23 16:25:12,"1"
{16927D46-07EB-4FC4-B620-42600020B27A},MO2607-P-8400.CFE,"20260623",124.6,180.8,120.2,160.6,160.6,9776,13999.41,4488,442,117,43.6,43.6,37.26,37.26,2026-06-23 16:25:12,"1"
{16DA2AB2-B8DB-4460-9058-596A5A58BE58},MO2608-C-9600.CFE,"20260623",95.4,101,64.6,74.6,74.6,252,215.766,314,40,100,-25.4,-25.4,-25.4,-25.4,2026-06-23 16:25:12,"1"
{31B9FD42-2401-4262-847C-9B15C6BD2893},MO2609-C-9400.CFE,"20260623",188.4,195.8,139.4,157.4,154.8,674,1157.432,1982,31,191.8,-34.4,-37,-17.94,-19.29,2026-06-23 16:25:12,"1"
{31C458D1-BCA1-4E61-A9FF-F1D2D4AECEFE},MO2609-C-9300.CFE,"20260623",214.2,219.4,157.6,174.6,174.6,112,209.926,91,91,213.4,-38.8,-38.8,-18.18,-18.18,2026-06-23 16:25:12,"1"
{44CCEC3B-5B9A-4EDC-98B2-B8CA500EAFAF},MO2706-P-9400.CFE,"20260623",1830,1930.2,1830,1930.2,1895,4,75.53,2,2,1862.6,67.6,32.4,3.63,1.74,2026-06-23 16:25:12,"1"
{4B1B63D3-636D-4A31-A79F-3F8AC3146423},MO2609-C-8000.CFE,"20260623",768.2,808,666.6,717,717,756,5685.262,9545,263,807.4,-90.4,-90.4,-11.2,-11.2,2026-06-23 16:25:12,"1"
{4E4A3D53-5A84-4311-8005-9A7A4E15AA82},MO2608-C-9100.CFE,"20260623",205,209,145.2,167.6,167.6,433,793.434,455,59,203.8,-36.2,-36.2,-17.76,-17.76,2026-06-23 16:25:12,"1"
{5264F867-6973-4744-AE85-59DFF3E1B61D},MO2607-C-9300.CFE,"20260623",63.4,69.4,32,41.8,41.8,4775,2413.402,2663,834,66.2,-24.4,-24.4,-36.86,-36.86,2026-06-23 16:25:12,"1"
{52B435D3-7468-4A85-A5DA-891E5B590F0B},MO2607-P-7900.CFE,"20260623",33,51,29.6,44.6,44.6,3594,1390.394,2929,263,31.4,13.2,13.2,42.04,42.04,2026-06-23 16:25:12,"1"
{52D4A916-AFC3-46F9-8EAF-951C0F966A5A},MO2703-P-6800.CFE,"20260623",253.8,278.4,242.8,272.8,272.8,150,390.034,615,-7,240.2,32.6,32.6,13.57,13.57,2026-06-23 16:25:12,"1"
{88D3D7ED-0054-411C-AA0A-7FE5E13706E2},MO2607-C-9100.CFE,"20260623",98.2,114.4,59.4,76,76,11266,10166.882,3678,413,108,-32,-32,-29.63,-29.63,2026-06-23 16:25:12,"1"
{054BFC7D-125C-4848-B20B-4521202CC7BA},MO2609-C-10000.CFE,"20260623",95.2,104.8,70.6,79.6,79.6,2143,1994.702,4854,278,100.4,-20.8,-20.8,-20.72,-20.72,2026-06-23 16:25:12,"1"
{17651FBB-0967-4312-B95B-7600A0F441B4},MO2607-P-9000.CFE,"20260623",421.2,540,408,499,497,1321,5981.856,1358,219,410.4,88.6,86.6,21.59,21.1,2026-06-23 16:25:12,"1"
{32591FF2-2E95-43CD-91B2-FAFBC31B8F99},MO2703-C-9000.CFE,"20260623",463.2,463.2,400,400,411,8,34.26,197,0,454.4,-54.4,-43.4,-11.97,-9.55,2026-06-23 16:25:12,"1"
{3AC60093-4743-477B-A3C3-E2D35C7702D0},MO2608-C-9300.CFE,"20260623",142.2,158,106,120,121,208,266.456,320,35,153.8,-33.8,-32.8,-21.98,-21.33,2026-06-23 16:25:12,"1"
{4C0B2235-9663-4985-A9AF-6598C93853E5},MO2608-P-7300.CFE,"20260623",46,55.8,43,53.6,52.2,339,156.09,361,16,42.8,10.8,9.4,25.23,21.96,2026-06-23 16:25:12,"1"
{4ECF6B06-B388-4913-9664-0B8E0D9EC465},MO2607-P-8200.CFE,"20260623",75,112.8,72,99,99,8607,7687.832,4843,236,74.8,24.2,24.2,32.35,32.35,2026-06-23 16:25:12,"1"
{57E4A641-C989-46F2-BCD9-4916942365F8},MO2703-P-8400.CFE,"20260623",921.4,956.6,921.4,954.2,978.4,17,158.61,388,-1,897.4,56.8,81,6.33,9.03,2026-06-23 16:25:12,"1"
{8F248144-A58E-4851-944D-939A8D4284FE},MO2608-C-7700.CFE,"20260623",1008.4,1008.4,878.8,878.8,920,5,49.724,21,-2,1028.4,-149.6,-108.4,-14.55,-10.54,2026-06-23 16:25:12,"1"
{9290DCBA-A9EA-4295-AF1C-DCC1574394A1},MO2609-C-7800.CFE,"20260623",923.4,928.6,798,810.8,840.6,175,1509.008,1595,-39,946.6,-135.8,-106,-14.35,-11.2,2026-06-23 16:25:12,"1"
{0F00EB81-AB9B-4783-B7B4-84867BC76CCC},MO2608-P-8500.CFE,"20260623",318.2,396.8,315,370.2,372.8,681,2391.124,585,167,305.2,65,67.6,21.3,22.15,2026-06-23 16:25:12,"1"
{17B73A1E-2079-42D5-8EF5-83C47DD430BB},MO2607-C-9700.CFE,"20260623",21,23,8.6,11.8,11.8,2794,422.416,1799,556,21,-9.2,-9.2,-43.81,-43.81,2026-06-23 16:25:12,"1"
{2022AD93-B403-4719-B23D-C064A14610BE},MO2608-C-7800.CFE,"20260623",915,929.8,801.6,810.6,840.6,51,452.288,72,-4,952.4,-141.8,-111.8,-14.89,-11.74,2026-06-23 16:25:12,"1"
{20A58325-5313-4F0E-937A-2DBC60D85B1F},MO2612-C-8600.CFE,"20260623",510,530,434.2,457.8,457.8,344,1683.576,1640,4,514.2,-56.4,-56.4,-10.97,-10.97,2026-06-23 16:25:12,"1"
{3296A73F-38E7-4C78-9F80-3B352E4A15C8},MO2608-C-8600.CFE,"20260623",380.4,410,308,341.6,341.6,395,1400.188,511,39,398,-56.4,-56.4,-14.17,-14.17,2026-06-23 16:25:12,"1"
{3B7A4B23-037D-4E06-B308-E0BD4D0AE54C},MO2612-C-7800.CFE,"20260623",878,918,796,808.4,833,158,1406.98,790,-10,913.6,-105.2,-80.6,-11.51,-8.82,2026-06-23 16:25:12,"1"
{3BB8857C-37FC-404C-A42B-4BE789B84C80},MO2609-P-6200.CFE,"20260623",15,18.2,14.4,17.6,17.6,487,79.58,1456,3,14.4,3.2,3.2,22.22,22.22,2026-06-23 16:25:12,"1"
{4FE4057A-B39F-423E-9FB5-892C1B0DF427},MO2706-C-8000.CFE,"20260623",819,836,766.6,786.4,786.4,35,274.45,19,19,681.8,104.6,104.6,15.34,15.34,2026-06-23 16:25:12,"1"
{53D77FD8-6D90-4B02-8D3B-64FCC18D85F0},MO2703-C-8400.CFE,"20260623",659.2,672.4,598.4,598.4,604,18,115.254,493,-4,665.4,-67,-61.4,-10.07,-9.23,2026-06-23 16:25:12,"1"
{583EC443-707F-4116-BBDB-2CECEB0F8D6C},MO2609-P-8300.CFE,"20260623",365,430.6,362.2,413.4,409,191,756.076,81,81,354.8,58.6,54.2,16.52,15.28,2026-06-23 16:25:12,"1"
{5878E4E4-6737-41FE-B28D-967F63763A5B},MO2609-C-7000.CFE,"20260623",1570,1570,1428,1428,1483.8,15,225.02,988,-8,1602,-174,-118.2,-10.86,-7.38,2026-06-23 16:25:12,"1"
{740E5816-FC82-4647-9448-E91F026255C6},MO2608-P-9500.CFE,"20260623",,,,1106.2,1066,0,0,28,0,966.2,140,99.8,14.49,10.33,2026-06-23 16:25:12,"1"
{742059A8-4095-462E-80AB-A5EC97C0C84B},MO2607-C-9800.CFE,"20260623",12.8,17.2,6.4,8.6,8.6,3513,390.9,2377,751,15.6,-7,-7,-44.87,-44.87,2026-06-23 16:25:12,"1"
{0F902E7C-4459-45F6-865B-309BA6A212D9},MO2706-P-8800.CFE,"20260623",1336.8,1473,1336.8,1458.4,1438.4,82,1170.39,64,64,1407.4,51,31,3.62,2.2,2026-06-23 16:25:12,"1"
{21089A3F-B39F-4C06-9D8E-3A545355DBB4},MO2607-P-7700.CFE,"20260623",18.6,28.6,15.4,24.2,24.2,3079,633.576,2728,698,18,6.2,6.2,34.44,34.44,2026-06-23 16:25:12,"1"
{29B9CA2D-F3F3-4AB7-BC37-6F099F58EB5D},MO2608-P-8400.CFE,"20260623",275.6,346.2,273,324.6,324.6,415,1286.194,261,32,262.2,62.4,62.4,23.8,23.8,2026-06-23 16:25:12,"1"
{330561E2-47D2-4184-87C0-D8A240C0BBF6},MO2612-P-8600.CFE,"20260623",823.8,898.4,815.8,874,872.6,139,1180.968,760,56,790.8,83.2,81.8,10.52,10.34,2026-06-23 16:25:12,"1"
{3367117B-72FB-49E5-9142-CDACEA67752A},MO2607-C-8200.CFE,"20260623",583.8,605.6,451,502,502,1623,8848.79,3053,25,600.8,-98.8,-98.8,-16.44,-16.44,2026-06-23 16:25:12,"1"
{3C10E064-B41C-4D2B-A8EE-06B97C90CCC6},MO2703-P-8200.CFE,"20260623",810.8,866,801,866,860.8,46,379.338,491,18,787.4,78.6,73.4,9.98,9.32,2026-06-23 16:25:12,"1"
{4CE6C6C6-F27C-4601-B427-50D5912FAD40},MO2703-P-7400.CFE,"20260623",440.6,486.6,435.6,486.6,472.8,39,179.68,397,10,426.4,60.2,46.4,14.12,10.88,2026-06-23 16:25:12,"1"
{5440F003-2E38-4AEA-A8CF-CDD509176A54},MO2608-C-8800.CFE,"20260623",283.6,319.8,232,260.2,260.2,537,1512.394,485,-47,313.6,-53.4,-53.4,-17.03,-17.03,2026-06-23 16:25:12,"1"
{75A507B5-3ADF-4EBD-BBE1-0B73D8C4E0FB},MO2607-P-7600.CFE,"20260623",15,21.2,10.8,18,18,2043,316.174,3039,439,13.8,4.2,4.2,30.43,30.43,2026-06-23 16:25:12,"1"
{06CA5332-CEA4-4F57-B443-A090253C8103},MO2608-P-9600.CFE,"20260623",1196.6,1211.2,1196.6,1211.2,1155.6,5,58.606,31,3,1045,166.2,110.6,15.9,10.58,2026-06-23 16:25:12,"1"
{18E646A9-C142-4DA1-84FC-74B9871B0F35},MO2608-C-8200.CFE,"20260623",618.4,639.8,518.4,557,557,52,313.014,269,17,642.6,-85.6,-85.6,-13.32,-13.32,2026-06-23 16:25:12,"1"
{217245A9-EB43-4857-9BC4-A0564DD1715A},MO2609-C-9200.CFE,"20260623",222.6,245.4,177.2,195.8,195.8,629,1347.9,2110,-34,238.8,-43,-43,-18.01,-18.01,2026-06-23 16:25:12,"1"
{21BB0EC2-F5C6-4367-82E5-D5383AD050ED},MO2608-C-8400.CFE,"20260623",474.6,515,404.8,434.8,440.2,135,618.578,218,-6,516.6,-81.8,-76.4,-15.83,-14.79,2026-06-23 16:25:12,"1"
{54F21049-DA54-46A7-89EC-913EFB8132D0},MO2609-P-9100.CFE,"20260623",830,922.4,825.2,919.8,893.2,74,637.048,50,50,809.2,110.6,84,13.67,10.38,2026-06-23 16:25:12,"1"
{79D1B355-D046-4D59-BCD5-8A733B0DD4E1},MO2609-P-8800.CFE,"20260623",630.2,723.8,612.4,689,686,359,2353.252,1172,61,602.8,86.2,83.2,14.3,13.8,2026-06-23 16:25:12,"1"
{7AFDC76E-D330-4EF1-AC25-2CEF3E589BAE},MO2607-C-8300.CFE,"20260623",503.2,527.6,382,430,430,2075,9639.898,6872,247,518,-88,-88,-16.99,-16.99,2026-06-23 16:25:12,"1"
{7B8159BD-3192-4803-B867-BB00F7D95C3B},MO2607-P-9500.CFE,"20260623",855.8,965.6,820,965.6,951,51,437.726,148,0,814,151.6,137,18.62,16.83,2026-06-23 16:25:12,"1"
{7BFD0D10-196F-4034-B2EC-37A66C6229E1},MO2703-C-7000.CFE,"20260623",1379,1430,1296.4,1296.4,1348,17,233.868,192,1,1440,-143.6,-92,-9.97,-6.39,2026-06-23 16:25:12,"1"
{192635B5-821A-4092-BCCD-474E055D915E},MO2703-C-8800.CFE,"20260623",513,528,450,454.8,468.6,23,115.854,386,-3,518.2,-63.4,-49.6,-12.23,-9.57,2026-06-23 16:25:12,"1"
{2B33EC77-7327-4B82-BF41-928AF8AD1FC5},MO2608-P-8900.CFE,"20260623",557.4,646.6,530.2,623.8,607.2,48,279.006,237,4,520.4,103.4,86.8,19.87,16.68,2026-06-23 16:25:12,"1"
{3CCDA140-41F2-46E8-B3D7-CCAEA2163795},MO2612-C-9400.CFE,"20260623",270,292.6,225,237,239.6,334,887.186,1157,-77,272.4,-35.4,-32.8,-13,-12.04,2026-06-23 16:25:12,"1"
{7C752C71-DFF4-4F24-9493-2ABE9A34850A},MO2612-P-8200.CFE,"20260623",588.2,663,575.2,638,638,396,2435.546,1081,-90,571.6,66.4,66.4,11.62,11.62,2026-06-23 16:25:12,"1"
{7C826122-DA82-40AB-8DF7-387D81A5A71A},MO2703-P-8600.CFE,"20260623",1050,1127.4,1035.8,1127.4,1103.2,11,118.276,392,-4,1018,109.4,85.2,10.75,8.37,2026-06-23 16:25:12,"1"
{7E2C8B38-6962-42EC-BAE4-265AA3B1F894},MO2609-P-9600.CFE,"20260623",1222.2,1338.2,1199,1300.4,1300.4,90,1142.018,412,21,1191.6,108.8,108.8,9.13,9.13,2026-06-23 16:25:12,"1"
{7E32A63C-BF16-46C5-8F30-1B6431595BA0},MO2609-C-7400.CFE,"20260623",1238,1250,1095,1095,1158.4,60,716.888,785,9,1250,-155,-91.6,-12.4,-7.33,2026-06-23 16:25:12,"1"
{7F09C748-5BE6-4651-A94D-D5A52FF20E0A},MO2706-C-9400.CFE,"20260623",391,406.4,345,345,368,8,30.5,7,7,279.8,65.2,88.2,23.3,31.52,2026-06-23 16:25:12,"1"
{7F4D1954-CF09-458A-B18E-5228E44E4B6A},MO2607-C-8800.CFE,"20260623",207.6,223.6,133.2,162,162,21529,39296.622,7601,1313,215.4,-53.4,-53.4,-24.79,-24.79,2026-06-23 16:25:12,"1"
{7F796AEC-3FFF-4018-A07A-AE71C6639911},MO2612-C-8400.CFE,"20260623",591.2,615.8,508.2,534.4,535,224,1283.506,1041,-31,599.2,-64.8,-64.2,-10.81,-10.71,2026-06-23 16:25:12,"1"
{5BE55109-D88F-40F2-B0E9-4BD691FB5069},MO2608-P-9000.CFE,"20260623",613.4,709.8,593.4,680,680,162,1027.296,422,15,577,103,103,17.85,17.85,2026-06-23 16:25:12,"1"
{19A00493-A28B-45B2-B549-8D29B7848E80},MO2703-P-8000.CFE,"20260623",728,765.6,699.4,765,750.8,86,626.18,605,-40,678.2,86.8,72.6,12.8,10.7,2026-06-23 16:25:12,"1"
{22B6D351-3187-475D-B0DF-6641BADC6D1A},MO2607-P-9600.CFE,"20260623",948,1060.2,913.4,1039.8,1045.2,29,276.588,126,4,904.6,135.2,140.6,14.95,15.54,2026-06-23 16:25:12,"1"
{2BCB0737-C89C-42FC-AAD0-82D9AC670F49},MO2607-C-8400.CFE,"20260623",424,453.8,317.8,360.2,361.8,2778,11081.006,4345,2,448.2,-88,-86.4,-19.63,-19.28,2026-06-23 16:25:12,"1"
{34AFF8CA-6BF5-47D0-AB07-CBCAD239F4D6},MO2607-C-8600.CFE,"20260623",283,327,211,247.6,247.6,11876,32204.308,5490,611,308.4,-60.8,-60.8,-19.71,-19.71,2026-06-23 16:25:12,"1"
{3D3D7846-C63F-489B-AC81-DA9220B36012},MO2608-C-7500.CFE,"20260623",1044.6,1044.6,1044.6,1044.6,1091.4,2,22.402,22,0,1195.6,-151,-104.2,-12.63,-8.72,2026-06-23 16:25:12,"1"
{5ABA9E8C-2E8B-4E56-953D-84A3DA56C3BD},MO2706-P-8600.CFE,"20260623",1272.8,1331.2,1266.6,1331.2,1311.4,8,102.416,4,4,1266.8,64.4,44.6,5.08,3.52,2026-06-23 16:25:12,"1"
{85147742-F248-424D-86D4-4B3E787E4ECE},MO2612-P-7000.CFE,"20260623",163.4,195,163.4,189.2,186.6,249,446.72,1117,75,155.4,33.8,31.2,21.75,20.08,2026-06-23 16:25:12,"1"
{61B2FB31-66A6-47F8-A356-7612DBBD3FEE},MO2612-C-6600.CFE,"20260623",,,,1812.4,1680.8,0,0,104,0,1812.4,0,-131.6,0,-7.26,2026-06-23 16:25:12,"1"
{1A9DE0EA-6A08-4E3B-9AC5-C903866F5EC5},MO2608-P-8700.CFE,"20260623",435.2,510,411.6,480.6,480.6,139,647.458,325,12,401.8,78.8,78.8,19.61,19.61,2026-06-23 16:25:12,"1"
{236D5E46-6003-4553-BE6E-789E8F3A6883},MO2607-C-7300.CFE,"20260623",1395.6,1422,1256.6,1256.6,1277,25,344.46,93,-2,1404.6,-148,-127.6,-10.54,-9.08,2026-06-23 16:25:12,"1"
{3DDFC660-C8A9-439D-AE30-B8D19E28F512},MO2612-P-8000.CFE,"20260623",489.8,559,479.2,537.2,537.2,407,2146.676,921,28,472.2,65,65,13.77,13.77,2026-06-23 16:25:12,"1"
{3E12815E-2C46-4AD1-9665-D6624E299EBB},MO2706-P-7800.CFE,"20260623",764.6,850.6,764.6,830.8,830.8,250,1999.792,150,150,772.4,58.4,58.4,7.56,7.56,2026-06-23 16:25:12,"1"
{89156885-92C8-4B29-8274-B8F2B184B357},MO2706-C-8400.CFE,"20260623",610,610,610,610,634.8,1,6.1,1,1,535.2,74.8,99.6,13.98,18.61,2026-06-23 16:25:12,"1"
{63FC81BA-73B0-450C-BD6C-7BC4FD70F6A4},MO2609-P-9400.CFE,"20260623",1063.8,1169.6,1046,1135.4,1135.4,60,650.892,415,30,1027.2,108.2,108.2,10.53,10.53,2026-06-23 16:25:12,"1"
{6762D322-CB2B-4785-8C50-4AB02BDE2F59},MO2612-C-7200.CFE,"20260623",1280,1295.2,1178.6,1201.6,1213.4,146,1824.916,627,-77,1322,-120.4,-108.6,-9.11,-8.21,2026-06-23 16:25:12,"1"
{67C2E687-0294-4A05-863D-44C605BF28D6},MO2607-P-8600.CFE,"20260623",199.2,275.6,190.4,247.2,247.2,14538,32668.01,4780,747,195.2,52,52,26.64,26.64,2026-06-23 16:25:12,"1"
{121A8A5C-1663-488D-84E4-0D22D8CF43C3},MO2608-C-9500.CFE,"20260623",108.6,116,75.6,85.8,89.6,281,270.874,230,14,116,-30.2,-26.4,-26.03,-22.76,2026-06-23 16:25:12,"1"
{1B160720-6ECE-4063-9E5C-FDA0C3E43D5B},MO2609-C-8300.CFE,"20260623",564.4,608,499.4,519.8,531.8,62,347.322,30,30,607.6,-87.8,-75.8,-14.45,-12.48,2026-06-23 16:25:12,"1"
{5F6649E5-F3A5-48F1-A095-B48B7B1F5D37},MO2612-P-9000.CFE,"20260623",1098.8,1160.8,1071.8,1160.8,1140.6,68,748.702,904,-2,1037.8,123,102.8,11.85,9.91,2026-06-23 16:25:12,"1"
{62D5C58A-CC41-4EC1-BE6A-A0F596DE0BCE},MO2609-C-8700.CFE,"20260623",404.8,419,320.2,347.6,347.6,182,691.436,75,75,411,-63.4,-63.4,-15.43,-15.43,2026-06-23 16:25:12,"1"
{661E65D2-4B9E-4BB5-BD1A-56996807095A},MO2608-C-7300.CFE,"20260623",1218.6,1218.6,1217.2,1217.2,1263.2,2,24.358,9,2,1378.8,-161.6,-115.6,-11.72,-8.38,2026-06-23 16:25:12,"1"
{6C71C160-D27A-4BB5-BB2B-5555E2FAA7E9},MO2607-C-7800.CFE,"20260623",880.2,945,780,808,832.6,30,271.308,308,-6,954.2,-146.2,-121.6,-15.32,-12.74,2026-06-23 16:25:12,"1"
{09C6B9EC-E0E4-49C6-8919-9A1B4C62E126},MO2609-C-9000.CFE,"20260623",283.4,305,225.2,247.8,247.8,1398,3789.498,3049,-114,305,-57.2,-57.2,-18.75,-18.75,2026-06-23 16:25:12,"1"
{12FFE39E-FA31-430C-A7B1-55CF9645CE42},MO2703-C-8600.CFE,"20260623",597.8,598.2,519,523.4,533.8,154,889.762,721,-4,589.8,-66.4,-56,-11.26,-9.49,2026-06-23 16:25:12,"1"
{3ED55767-8644-4947-B216-B403A55C5110},MO2609-P-6600.CFE,"20260623",29.2,35,26.2,34.8,34.8,270,84.7,910,21,27,7.8,7.8,28.89,28.89,2026-06-23 16:25:12,"1"
{65259CBE-D8CD-4090-8A97-FA8B4E6C63DD},MO2607-P-9400.CFE,"20260623",766.4,878.2,727.8,827.2,829.8,132,1019.226,149,-2,718.6,108.6,111.2,15.11,15.47,2026-06-23 16:25:12,"1"
{68E7B23F-4424-487D-9DBC-0B6432CC9DC4},MO2608-P-9700.CFE,"20260623",,,,1200,1243.8,0,0,45,0,1140.6,59.4,103.2,5.21,9.05,2026-06-23 16:25:12,"1"
{6E2E34D1-F89D-4C4F-B2D0-5FCE556C5A3D},MO2612-C-7600.CFE,"20260623",1011,1018,913.4,919.8,945,6,58.044,1085,4,1042.8,-123,-97.8,-11.8,-9.38,2026-06-23 16:25:12,"1"
{71E515FF-E2ED-4AC2-83F5-7A2C210A7E2B},MO2607-C-8500.CFE,"20260623",350,388,262.2,301.6,300.4,6010,19814.904,4758,316,378,-76.4,-77.6,-20.21,-20.53,2026-06-23 16:25:12,"1"
{0A07E1DA-B795-48CD-BE7F-4158EEF42202},MO2607-P-9200.CFE,"20260623",590,702.4,557,667.6,655.6,207,1230.832,180,16,553,114.6,102.6,20.72,18.55,2026-06-23 16:25:12,"1"
{0A1A46EC-3C41-447B-9101-D7DC787D9096},MO2612-P-7800.CFE,"20260623",409,466.2,396.6,454,447,314,1345.336,918,105,389.8,64.2,57.2,16.47,14.67,2026-06-23 16:25:12,"1"
{132379C8-477D-4E7C-9F6F-82D2A9F3A71B},MO2607-P-7200.CFE,"20260623",6,7.6,3.8,6.4,6.4,1402,74.228,2031,231,5.2,1.2,1.2,23.08,23.08,2026-06-23 16:25:12,"1"
{1B900144-F5C5-43E3-B01D-83709650D0C3},MO2608-C-9800.CFE,"20260623",65,75,46,53,53,434,263.108,185,185,70.6,-17.6,-17.6,-24.93,-24.93,2026-06-23 16:25:12,"1"
{2DC3398C-E5E5-454A-AF39-C90868BFBF8C},MO2609-C-9700.CFE,"20260623",140.2,140.8,97,109.8,110.2,183,216.956,99,99,136,-26.2,-25.8,-19.26,-18.97,2026-06-23 16:25:12,"1"
{3721F304-950C-4606-B796-E3E0DF085C08},MO2609-P-6800.CFE,"20260623",41.4,49.8,39.2,48.2,48.4,535,242.474,1427,-17,37.8,10.4,10.6,27.51,28.04,2026-06-23 16:25:12,"1"
{37373442-477A-4C12-B88F-97DF85AB2DEE},MO2612-C-7000.CFE,"20260623",1401.8,1401.8,1350,1350,1361.2,4,55.278,561,4,1476.8,-126.8,-115.6,-8.59,-7.83,2026-06-23 16:25:12,"1"
{6A8646C7-C18C-4DB0-835E-399EC39A9ACE},MO2609-P-7900.CFE,"20260623",224.2,262.6,224.2,251.6,251.6,73,181.994,48,48,213.2,38.4,38.4,18.01,18.01,2026-06-23 16:25:12,"1"
{6D709DE5-EA74-4D71-99D1-81D0BCA8A9BA},MO2612-P-10000.CFE,"20260623",1873.4,1885,1873.4,1880,1940,7,131.44,96,6,1812,68,128,3.75,7.06,2026-06-23 16:25:12,"1"
{7CC9C6C5-9795-4134-AE84-01DDE679B0BA},MO2612-C-6800.CFE,"20260623",,,,1652,1518,0,0,119,0,1652,0,-134,0,-8.11,2026-06-23 16:25:12,"1"
{7F8CC8EE-B0D7-46F5-AC6E-5687E9FFC24B},MO2609-P-8000.CFE,"20260623",240,304.6,240,285.8,285.8,1141,3099.218,4888,101,239.8,46,46,19.18,19.18,2026-06-23 16:25:12,"1"
{7FC540BF-6D5B-4947-AE71-CF209EB39946},MO2703-C-9400.CFE,"20260623",347.8,363.4,301.4,311.4,316.4,46,159.608,180,-12,346.8,-35.4,-30.4,-10.21,-8.77,2026-06-23 16:25:12,"1"
{81DDCB53-58C6-45BD-A055-20F38ECA5AF5},MO2609-P-8400.CFE,"20260623",400.6,484.6,400.6,455.2,455.2,800,3500.624,2386,156,393.8,61.4,61.4,15.59,15.59,2026-06-23 16:25:12,"1"
{82062537-4444-4102-8EBD-515E281275C8},MO2607-C-7500.CFE,"20260623",1169.4,1170,1060,1072.4,1113.4,15,174.256,175,-5,1226.2,-153.8,-112.8,-12.54,-9.2,2026-06-23 16:25:12,"1"
{1C5B1C93-976A-4E19-A203-29C20EFC7D60},MO2607-C-7200.CFE,"20260623",1452.8,1509,1350,1374.8,1375,128,1839.07,164,-92,1503,-128.2,-128,-8.53,-8.52,2026-06-23 16:25:12,"1"
{257B23A1-5F65-4ED1-A448-16D7D30B0842},MO2607-C-8900.CFE,"20260623",160,180,103,126.8,126.8,13201,19485.838,4246,881,174,-47.2,-47.2,-27.13,-27.13,2026-06-23 16:25:12,"1"
